real12,pred12,real3,pred3
68.888885,68.08434,67.375,68.44558
68.0,68.06276,69.42857,68.54748
68.666664,67.94151,69.25,68.50956
67.875,67.76232,68.125,68.313484
69.25,68.081474,68.125,68.33643
68.625,68.08105,69.44444,68.488525
68.125,68.11556,68.666664,68.390686
69.57143,68.16505,68.333336,68.33802
66.888885,68.177795,67.875,68.44969
69.125,68.23523,68.888885,68.40018
69.0,68.14763,68.0,68.41254
68.875,68.02807,68.666664,68.30261
68.77778,68.00486,67.875,68.305664
69.0,67.97703,69.25,68.24284
68.875,67.88716,68.625,68.258575
66.625,67.840866,68.125,68.231094
68.44444,67.98539,69.57143,68.37128
67.666664,68.01127,66.888885,68.339424
67.833336,67.96713,69.125,68.30332
67.77778,68.105896,69.0,68.4292
68.125,67.98209,68.875,68.29629
68.85714,67.989746,68.77778,68.33497
67.333336,68.0203,69.0,68.37136
67.22222,68.14505,68.875,68.43065
68.25,68.11163,66.625,68.42077
67.666664,68.11259,68.44444,68.46622
67.25,68.084564,67.666664,68.44865
68.0,67.94463,67.833336,68.288895
68.125,67.894,67.77778,68.25211
68.625,67.69423,68.125,68.090996
67.875,67.75832,68.85714,68.09733
66.625,67.613106,67.333336,68.026855
68.0,67.583664,67.22222,68.01459
68.5,67.59795,68.25,68.077675
67.333336,67.66491,67.666664,67.9911
65.875,67.50149,67.25,67.8857
67.625,67.57065,68.0,67.92502
66.625,67.59102,68.125,67.8868
67.625,67.56323,68.625,67.82428
68.25,67.58447,67.875,67.86498
68.85714,67.60526,66.625,67.87955
67.875,67.65018,68.0,67.92737
69.375,67.62425,68.5,67.892136
68.625,67.539055,67.333336,67.80298
67.625,67.57803,65.875,67.85906
67.44444,67.637955,67.625,67.93448
68.22222,67.57646,66.625,67.8409
67.85714,67.44931,67.625,67.68779
68.125,67.55078,68.25,67.70533
68.25,67.40658,68.85714,67.48147
68.25,67.40103,67.875,67.50753
68.625,67.44848,69.375,67.551765
67.71429,67.57211,68.625,67.71687
66.625,67.5518,67.625,67.73072
66.333336,67.633514,67.44444,67.91921
69.125,67.63237,68.22222,67.93083
68.125,67.54465,67.85714,67.83327
68.125,67.54452,68.125,67.813614
68.625,67.602,68.25,67.88258
67.888885,67.5734,68.25,67.88634
68.625,67.56802,68.625,67.885574
0.0,67.50512,67.71429,67.85806
66.0,67.40588,66.625,67.85656
67.888885,67.451866,66.333336,67.92874
67.25,67.32131,69.125,67.83837
68.125,67.28633,68.125,67.771194
66.666664,66.97361,68.125,67.58608
66.875,67.160255,68.625,67.772896
68.75,67.09077,67.888885,67.74736
69.44444,67.02261,68.625,67.71763
66.875,67.026405,0.0,67.846085
68.333336,67.09291,66.0,67.84202
65.75,67.22653,67.888885,67.89805
67.0,67.57481,67.25,67.767586
67.77778,67.1364,68.125,67.666626
66.875,67.30049,66.666664,67.70674
68.25,67.062485,66.875,67.53185
68.55556,67.017265,68.75,67.51359
66.25,66.964775,69.44444,67.30028
66.25,66.7326,66.875,67.11182
66.55556,66.86647,68.333336,67.43615
68.5,66.85331,65.75,67.66431
67.5,66.62814,67.0,67.475136
68.125,66.59276,67.77778,67.56519
69.5,66.57707,66.875,67.40393
68.28571,66.45221,68.25,67.36614
68.77778,66.48024,68.55556,67.38146
68.75,66.37499,66.25,67.27761
66.22222,66.30693,66.25,67.29213
67.125,66.45378,66.55556,67.42195
67.888885,66.22922,68.5,67.201515
68.875,66.252594,67.5,67.09863
68.666664,66.02951,68.125,67.002464
68.375,66.0114,69.5,67.15311
69.22222,65.99052,68.28571,67.14654
68.375,65.9676,68.77778,67.1793
66.0,66.39424,68.75,67.535385
68.25,66.433304,66.22222,67.573456
66.888885,66.646225,67.125,67.73674
65.875,66.64349,67.888885,67.77889
66.77778,66.311035,68.875,67.45108
69.25,66.437454,68.666664,67.50664
68.0,66.38488,68.375,67.52174
68.75,66.27953,69.22222,67.59263
66.111115,66.48033,68.375,67.74344
69.125,66.3276,66.0,67.740814
68.4,66.340485,68.25,67.81737
66.75,66.142265,66.888885,67.69051
65.333336,65.517296,65.875,67.20958
66.125,65.52141,66.77778,67.30684
68.125,65.169174,69.25,67.18624
66.22222,65.00865,68.0,66.88157
67.5,64.94953,68.75,66.708115
67.125,65.129005,66.111115,66.97031
66.75,65.199066,69.125,66.89164
67.22222,65.26491,68.4,66.910706
61.555557,64.89866,66.75,66.735245
67.5,64.792755,65.333336,66.815994
62.375,64.842575,66.125,66.87175
69.333336,64.58713,68.125,66.663445
65.625,64.90678,66.22222,66.574005
66.125,65.11617,67.5,66.50965
65.22222,65.435036,67.125,66.7068
67.125,65.319405,66.75,66.44933
67.55556,65.26144,67.22222,66.409454
68.0,65.09382,61.555557,66.26377
65.125,65.24298,67.5,66.17545
67.0,65.532585,62.375,66.27278
66.0,65.482544,69.333336,65.9975
63.0,65.83798,65.625,66.06736
69.5,65.83476,66.125,65.741425
67.375,66.26034,65.22222,66.05842
67.333336,66.20071,67.125,65.9072
67.0,66.53064,67.55556,65.95847
67.22222,66.61083,68.0,65.94306
66.25,66.884834,65.125,66.15859
68.77778,67.05199,67.0,66.474335
67.375,67.17059,66.0,66.709595
65.625,67.377655,63.0,66.88817
69.0,67.416115,69.5,66.89107
65.625,67.45151,67.375,66.842255
67.625,67.301056,67.333336,66.53646
68.44444,67.35506,67.0,66.78654
67.125,67.3235,67.22222,66.796616
66.125,67.467155,66.25,67.03673
66.0,67.39149,68.77778,66.980736
68.875,67.32769,67.375,67.0257
67.666664,67.14067,65.625,66.858086
68.75,67.49246,69.0,67.34549
66.625,67.54155,65.625,67.37593
67.75,67.50694,67.625,67.29022
68.666664,67.68824,68.44444,67.60774
68.125,67.65609,67.125,67.31136
68.5,67.648415,66.125,67.34999
66.0,67.5625,66.0,67.336845
68.375,67.394226,68.875,67.23839
67.875,67.17658,67.666664,67.01221
68.375,67.23501,68.75,67.05426
65.125,67.430695,66.625,67.403366
67.888885,67.36411,67.75,67.31278
67.25,67.53091,68.666664,67.56264
66.75,67.479416,68.125,67.43787
68.111115,67.48671,68.5,67.44432
66.0,67.57885,66.0,67.58155
67.0,67.68626,68.375,67.66144
68.25,67.77378,67.875,67.76619
68.625,67.664116,68.375,67.58193
65.111115,67.70761,65.125,67.60815
65.25,67.65037,67.888885,67.63366
64.875,67.80509,67.25,67.818
66.111115,67.67691,66.75,67.63141
65.25,67.718445,68.111115,67.690346
64.75,67.73289,66.0,67.624115
66.5,67.68221,67.0,67.48245
67.44444,67.68452,68.25,67.50168
67.75,67.59041,68.625,67.39062
66.0,67.59736,65.111115,67.36965
66.25,67.604256,65.25,67.459625
67.666664,67.70928,64.875,67.61853
68.28571,67.561035,66.111115,67.404015
69.0,67.472015,65.25,67.203766
69.0,67.38055,64.75,66.95115
67.0,67.32181,66.5,66.823784
67.625,67.10457,67.44444,66.59995
66.77778,66.967545,67.75,66.53624
67.0,66.94747,66.0,66.597595
66.875,66.99127,66.25,66.67087
65.888885,67.08747,67.666664,66.76495
65.888885,66.84845,68.28571,66.55163
67.625,66.90057,69.0,66.5718
66.888885,67.03444,69.0,66.71162
65.375,67.2457,67.0,66.92588
68.625,67.39732,67.625,67.17456
59.11111,67.57692,66.77778,67.44641
67.0,67.64109,67.0,67.498146
67.75,67.71911,66.875,67.5817
68.0,67.711296,65.888885,67.54748
68.125,67.64087,65.888885,67.47896
68.44444,67.583046,67.625,67.421585
69.0,67.55374,66.888885,67.339554
67.0,67.41212,65.375,67.21687
68.22222,67.452194,68.625,67.277534
69.0,67.29984,59.11111,67.10036
67.55556,67.16258,67.0,66.88706
67.75,67.35946,67.75,67.052925
68.77778,67.323456,68.0,66.855255
66.375,67.24211,68.125,66.779175
68.14286,67.29957,68.44444,66.897644
67.625,67.412506,69.0,67.010765
67.22222,67.45189,67.0,67.10727
68.875,67.51335,68.22222,67.240585
69.0,67.75361,69.0,67.52355
67.888885,67.750435,67.55556,67.46754
68.0,67.890366,67.75,67.716034
68.85714,67.94053,68.77778,67.88841
67.0,67.86061,66.375,67.83414
68.44444,67.8993,68.14286,67.85679
67.28571,68.06959,67.625,67.99968
67.111115,67.99819,67.22222,67.88465
68.75,68.02821,68.875,67.896194
60.333332,67.963745,69.0,67.83899
67.125,67.92306,67.888885,67.78277
67.625,68.00072,68.0,67.88847
67.375,68.050095,68.85714,67.928696
68.5,68.0613,67.0,67.936554
67.875,68.044205,68.44444,67.93557
69.125,68.14225,67.28571,68.00919
67.888885,68.06865,67.111115,67.89237
67.25,68.10468,68.75,67.95612
67.5,68.01033,60.333332,67.85089
68.14286,67.986465,67.125,67.83441
68.375,68.08652,67.625,67.9301
69.333336,68.035614,67.375,67.82708
68.125,67.91005,68.5,67.64049
68.666664,67.91724,67.875,67.59808
69.22222,67.84332,69.125,67.52932
65.71429,67.84367,67.888885,67.60884
68.75,67.783585,67.25,67.56694
67.666664,67.96407,67.5,67.80213
67.55556,67.94514,68.14286,67.76949
69.0,67.94821,68.375,67.80895
69.375,68.03811,69.333336,67.89232
68.0,68.12114,68.125,67.94684
68.5,68.16022,68.666664,68.061035
67.44444,68.26347,69.22222,68.197296
68.25,68.3497,65.71429,68.128845
69.0,68.32159,68.75,68.11861
68.28571,68.39757,67.666664,68.181816
68.25,68.190765,67.55556,67.86752
68.0,68.18922,69.0,68.09306
68.888885,68.13102,69.375,68.07001
68.5,68.15065,68.0,68.129196
69.0,68.25703,68.5,68.09621
67.77778,68.31348,67.44444,68.25923
68.44444,68.24583,68.25,68.17978
68.77778,68.30856,69.0,68.251686
69.5,68.303215,68.28571,68.26676
69.0,68.33116,68.25,68.300606
68.25,68.35087,68.0,68.40103
68.55556,68.34924,68.888885,68.35377
69.25,68.49801,68.5,68.438675
68.25,68.378426,69.0,68.36882
67.875,68.39209,67.77778,68.43486
69.0,68.46683,68.44444,68.3708
69.375,68.5735,68.77778,68.50086
68.875,68.46361,69.5,68.35846
67.75,68.53166,69.0,68.40132
68.875,68.584885,68.25,68.475235
68.111115,68.59618,68.55556,68.59476
68.25,68.72055,69.25,68.654335
68.55556,68.70153,68.25,68.57548
68.833336,68.68043,67.875,68.54557
69.111115,68.66368,69.0,68.67353
69.22222,68.58895,69.375,68.57463
69.57143,68.49945,68.875,68.44268
69.5,68.614296,67.75,68.45857
68.22222,68.48913,68.875,68.66636
68.77778,68.46738,68.111115,68.63556
69.0,68.3799,68.25,68.57385
69.5,68.34523,68.55556,68.59781
68.77778,68.28518,68.833336,68.572945
69.0,68.21212,69.111115,68.55831
68.666664,68.20623,69.22222,68.55323
69.125,68.268036,69.57143,68.58444
69.0,68.23301,69.5,68.59992
69.0,68.268265,68.22222,68.58942
69.125,68.25881,68.77778,68.6323
68.75,68.265816,69.0,68.67367
69.125,68.18867,69.5,68.587975
69.55556,68.14522,68.77778,68.56892
69.0,68.10643,69.0,68.569435
68.71429,68.10333,68.666664,68.61373
67.77778,68.110245,69.125,68.60373
68.875,68.105515,69.0,68.58989
68.125,68.06461,69.0,68.548965
67.44444,68.10478,69.125,68.58719
69.25,68.08079,68.75,68.57763
68.77778,68.07672,69.125,68.60314
68.375,68.107666,69.55556,68.6009
68.25,68.09899,69.0,68.601006
68.625,68.03157,68.71429,68.57459
67.22222,68.13326,67.77778,68.658516
68.75,68.14653,68.875,68.65152
67.625,68.106384,68.125,68.64781
67.666664,68.02665,67.44444,68.535645
68.0,68.09564,69.25,68.52512
68.375,68.015335,68.77778,68.47752
68.0,67.91421,68.375,68.37413
68.0,67.99897,68.25,68.440216
68.375,68.03172,68.625,68.4349
67.55556,67.90683,67.22222,68.34673
67.71429,67.78529,68.75,68.29433
67.875,67.84459,67.625,68.3052
67.22222,67.6973,67.666664,68.182236
68.125,67.64395,68.0,68.18923
67.55556,67.516396,68.375,68.06335
67.57143,67.50684,68.0,68.00773
67.666664,67.57352,68.0,68.01023
67.375,67.60747,68.375,68.02871
67.625,67.55858,67.55556,67.97556
67.0,67.57168,67.71429,67.94867
58.75,67.66618,67.875,68.01574
67.77778,67.62707,67.22222,67.91202
66.25,67.74925,68.125,67.963165
67.44444,67.74883,67.55556,67.96297
67.71429,67.70564,67.57143,67.89287
68.875,67.74797,67.666664,67.9367
67.125,67.710655,67.375,67.88012
67.888885,67.71446,67.625,67.871056
67.85714,67.65762,67.0,67.83306
67.5,67.587105,58.75,67.73714
67.333336,67.60956,67.77778,67.77234
66.875,67.54371,66.25,67.65697
67.5,67.60144,67.44444,67.747986
67.875,67.596,67.71429,67.65683
67.125,67.519615,68.875,67.41521
67.77778,67.5242,67.125,67.460724
67.75,67.531136,67.888885,67.47267
67.888885,67.60853,67.85714,67.66197
66.25,67.59809,67.5,67.55524
68.111115,67.59851,67.333336,67.65989
67.5,67.6604,66.875,67.74274
67.55556,67.58532,67.5,67.71219
69.0,67.606895,67.875,67.72742
68.77778,67.572754,67.125,67.666
67.375,67.534386,67.77778,67.68258
69.22222,67.52254,67.75,67.712906
67.875,67.467964,67.888885,67.59695
67.85714,67.46708,66.25,67.61794
0.0,67.44289,68.111115,67.62503
68.71429,67.42251,67.5,67.604546
68.0,67.31102,67.55556,67.42497
68.0,67.34723,69.0,67.608376
68.625,67.40117,68.77778,67.555016
67.375,67.45759,67.375,67.616875
68.888885,67.5768,69.22222,67.79234
68.625,67.649605,67.875,67.8489
69.5,67.64606,67.85714,67.810265
68.125,67.80508,0.0,68.03032
67.55556,67.79499,68.71429,67.97743
68.71429,67.792725,68.0,67.95257
68.25,67.78549,68.0,67.77395
68.875,67.842285,68.625,68.00478
66.75,67.93197,67.375,67.98547
67.875,67.80439,68.888885,67.90828
67.55556,67.80414,68.625,67.927795
69.111115,67.64461,69.5,67.76422
67.77778,67.76086,68.125,67.913666
66.75,67.76523,67.55556,68.06562
69.22222,67.75742,68.71429,68.233826
66.71429,67.72978,68.25,68.187775
68.375,67.73813,68.875,68.141205
68.44444,67.890564,66.75,68.271614
68.75,67.749664,67.875,68.193634
67.5,67.81145,67.55556,68.27273
67.625,67.55645,69.111115,68.05185
68.888885,67.54808,67.77778,68.075806
68.625,67.404,66.75,67.95658
69.25,67.40482,69.22222,68.048676
67.875,67.286545,66.71429,67.97504
67.875,66.93083,68.375,67.70678
68.5,66.95342,68.44444,67.87987
67.888885,66.64165,68.75,67.66719
69.44444,66.79706,67.5,67.78669
68.375,66.706345,67.625,67.779755
67.375,66.784294,68.888885,67.92754
68.42857,66.568924,68.625,67.74362
67.375,66.55821,69.25,67.75015
66.5,66.78562,67.875,67.92674
66.875,66.91588,67.875,68.01396
67.125,67.213875,68.5,68.1612
69.25,67.02292,67.888885,68.0327
67.333336,66.942894,69.44444,68.00966
59.857143,67.10784,68.375,68.01384
68.333336,67.10145,67.375,67.9878
67.625,67.31331,68.42857,68.136505
64.375,67.2562,67.375,68.065994
63.444443,67.22554,66.5,67.93628
66.875,67.21954,66.875,67.96535
68.44444,67.10882,67.125,67.81093
69.125,66.878365,69.25,67.52948
67.0,66.55606,67.333336,67.34523
68.111115,66.46244,59.857143,67.26001
68.25,66.79113,68.333336,67.50137
67.44444,66.79811,67.625,67.432274
66.125,66.81822,64.375,67.28373
65.875,66.89396,63.444443,67.246895
66.55556,66.76947,66.875,67.11464
67.125,66.40985,68.44444,66.79616
65.77778,65.95881,69.125,66.401886
68.0,66.41796,67.0,66.61551
67.5,66.64624,68.111115,66.85866
68.666664,66.937096,68.25,67.02994
63.75,66.96771,67.44444,67.0821
68.625,67.08721,66.125,67.22836
68.375,67.23062,65.875,67.32167
68.333336,67.0853,66.55556,67.28145
66.625,67.01464,67.125,67.20912
64.375,66.935936,65.77778,67.156624
67.625,66.94813,68.0,67.05935
63.125,66.95686,67.5,67.00001
69.25,66.85179,68.666664,66.87812
64.55556,66.88221,63.75,66.993866
69.666664,67.08345,68.625,67.077896
67.125,66.96593,68.375,67.188774
66.75,67.07564,68.333336,67.07741
69.25,67.112274,66.625,67.21187
69.375,67.43826,64.375,67.39923
66.0,67.75297,67.625,67.65839
69.75,67.71475,63.125,67.63763
67.0,67.64302,69.25,67.49761
68.625,67.72316,64.55556,67.51529
68.25,67.59218,69.666664,67.229126
68.0,67.6368,67.125,67.37587
68.888885,67.310135,66.75,66.98741
68.0,67.56287,69.25,67.49182
67.125,67.51634,69.375,67.316154
67.333336,67.59959,66.0,67.35292
68.85714,67.63234,69.75,67.54948
67.75,67.73545,67.0,67.70061
68.25,67.63694,68.625,67.61189
68.888885,67.70596,68.25,67.88526
68.5,67.792145,68.0,67.81359
68.0,67.80995,68.888885,67.896706
68.333336,67.896034,68.0,68.047035
66.75,67.76309,67.125,67.96657
68.125,67.999886,67.333336,68.1749
67.77778,67.944595,68.85714,68.08311
68.0,67.87925,67.75,68.052345
67.625,67.80009,68.25,67.94586
68.44444,67.89399,68.888885,68.039764
69.375,67.94985,68.5,68.01726
69.0,67.98111,68.0,68.19916
68.5,68.05302,68.333336,68.2399
67.875,67.98302,66.75,68.243835
68.77778,68.11845,68.125,68.25688
68.5,68.151985,67.77778,68.27412
68.375,68.02915,68.0,68.17932
68.0,68.00316,67.625,68.171455
66.42857,68.07676,68.44444,68.191154
68.75,68.08011,69.375,68.14668
68.55556,68.06353,69.0,68.12345
68.875,68.0708,68.5,68.15699
68.55556,68.2331,67.875,68.2737
68.375,68.31307,68.77778,68.337456
68.625,68.30956,68.5,68.32605
68.666664,68.31294,68.375,68.27089
68.71429,68.3967,68.0,68.32931
69.55556,68.37996,66.42857,68.36777
68.375,68.37123,68.75,68.41215
68.666664,68.352684,68.55556,68.385086
69.111115,68.225815,68.875,68.32505
69.125,68.298386,68.55556,68.341324
68.44444,68.36489,68.375,68.36037
68.375,68.44837,68.625,68.43119
69.25,68.38701,68.666664,68.44507
68.625,68.40552,68.71429,68.47206
69.14286,68.44368,69.55556,68.47796
68.666664,68.434654,68.375,68.46242
69.25,68.45171,68.666664,68.47973
68.888885,68.51643,69.111115,68.573265
68.875,68.54289,69.125,68.52677
68.5,68.564476,68.44444,68.514626
69.111115,68.61713,68.375,68.5419
68.875,68.66698,69.25,68.54151
67.5,68.642456,68.625,68.518814
68.5,68.58044,69.14286,68.494125
68.888885,68.675606,68.666664,68.577324
68.5,68.63671,69.25,68.577095
68.0,68.64864,68.888885,68.62313
68.875,68.60195,68.875,68.59131
68.55556,68.64434,68.5,68.62592
69.375,68.62524,69.111115,68.63359
69.125,68.63503,68.875,68.63788
68.44444,68.59916,67.5,68.607025
68.875,68.62598,68.5,68.62824
68.0,68.616104,68.888885,68.59256
68.0,68.52066,68.5,68.516624
69.0,68.489296,68.0,68.503
69.25,68.52699,68.875,68.49719
68.25,68.512535,68.55556,68.487885
67.625,68.46956,69.375,68.46924
68.25,68.505936,69.125,68.50201
67.875,68.48523,68.44444,68.49722
69.0,68.534225,68.875,68.5432
69.5,68.531555,68.0,68.5446
68.0,68.5383,68.0,68.52036
69.5,68.57167,69.0,68.542625
69.375,68.53281,69.25,68.50119
69.0,68.54159,68.25,68.48075
68.875,68.56045,67.625,68.50576
69.125,68.56573,68.25,68.53167
68.625,68.51242,67.875,68.48444
68.888885,68.472916,69.0,68.40793
69.375,68.42761,69.5,68.367226
68.75,68.35985,68.0,68.27792
68.85714,68.40332,69.5,68.363716
68.75,68.42774,69.375,68.39644
69.111115,68.391754,69.0,68.33081
67.5,68.481995,68.875,68.48256
69.125,68.52534,69.125,68.51253
69.111115,68.53436,68.625,68.539604
69.125,68.50972,68.888885,68.52834
69.0,68.57983,69.375,68.57773
60.375,68.58341,68.75,68.60103
68.55556,68.61104,68.85714,68.62422
68.5,68.58645,68.75,68.65941
68.0,68.53123,69.111115,68.60471
69.625,68.52844,67.5,68.610855
69.111115,68.514175,69.125,68.58674
68.0,68.521286,69.111115,68.58342
69.0,68.44693,69.125,68.478355
68.55556,68.48838,69.0,68.551956
69.125,68.522804,60.375,68.54668
68.666664,68.55614,68.55556,68.56933
69.333336,68.55655,68.5,68.556114
69.5,68.532875,68.0,68.50202
68.666664,68.41682,69.625,68.33378
68.25,68.411125,69.111115,68.29174
69.111115,68.39692,68.0,68.229416
69.0,68.46008,69.0,68.37534
68.55556,68.53379,68.55556,68.442154
69.375,68.44961,69.125,68.33882
69.375,68.48004,68.666664,68.38137
69.375,68.48238,69.333336,68.41195
68.5,68.50563,69.5,68.51075
67.77778,68.48462,68.666664,68.509926
69.0,68.527885,68.25,68.59382
69.375,68.628494,69.111115,68.68486
68.55556,68.60563,69.0,68.64646
69.875,68.58068,68.55556,68.61676
69.0,68.57579,69.375,68.64956
69.625,68.57377,69.375,68.6441
68.75,68.540565,69.375,68.61713
67.888885,68.58707,68.5,68.64382
68.666664,68.604805,67.77778,68.63716
69.5,68.622925,69.0,68.653564
68.77778,68.558105,69.375,68.59169
68.625,68.54408,68.55556,68.578354
67.888885,68.56949,69.875,68.621445
68.111115,68.62035,69.0,68.70489
69.375,68.59784,69.625,68.65283
69.333336,68.629135,68.75,68.72885
68.75,68.594215,67.888885,68.69559
68.25,68.6187,68.666664,68.72396
69.5,68.59535,69.5,68.71364
69.22222,68.51321,68.77778,68.63079
69.25,68.41831,68.625,68.560326
69.22222,68.463066,67.888885,68.62962
69.75,68.402725,68.111115,68.61002
68.0,68.29269,69.375,68.54454
68.25,68.21411,69.333336,68.48682
61.11111,68.14272,68.75,68.41601
68.75,68.065216,68.25,68.456856
69.666664,68.12341,69.5,68.52498
68.0,68.02591,69.22222,68.42786
68.888885,68.02624,69.25,68.42791
69.25,68.0044,69.22222,68.4664
66.625,68.047485,69.75,68.50666
69.55556,68.05316,68.0,68.52847
69.125,68.0058,68.25,68.51259
69.111115,68.03562,61.11111,68.52639
68.666664,67.95303,68.75,68.47398
68.14286,67.859825,69.666664,68.40758
68.125,67.72705,68.0,68.38218
69.22222,67.7704,68.888885,68.21187
68.75,67.81488,69.25,68.30837
69.28571,67.72329,66.625,68.20998
69.0,67.66178,69.55556,68.22383
68.71429,67.778336,69.125,68.30646
68.0,67.58488,69.111115,68.10774
67.75,67.59513,68.666664,68.12216
68.0,67.60091,68.14286,68.1695
67.5,67.74954,68.125,68.28962
68.625,67.77357,69.22222,68.29015
66.55556,67.70779,68.75,68.23958
68.125,67.88805,69.28571,68.27717
68.25,68.00721,69.0,68.377014
66.44444,68.0065,68.71429,68.37181
68.125,68.08368,68.0,68.46518
67.85714,68.033844,67.75,68.44315
66.75,67.97917,68.0,68.391174
68.111115,67.94218,67.5,68.31593
68.125,67.82709,68.625,68.22487
67.875,67.744064,66.55556,68.17313
67.888885,67.616356,68.125,68.06593
69.125,67.73096,68.25,68.14226
67.55556,67.57318,66.44444,67.91606
68.25,67.67499,68.125,67.96393
68.333336,67.699715,67.85714,67.972466
67.5,67.527794,66.75,67.69792
68.55556,67.55979,68.111115,67.80753
67.125,67.53567,68.125,67.74468
68.55556,67.44368,67.875,67.609314
68.875,67.542595,67.888885,67.72396
68.0,67.58075,69.125,67.73942
67.666664,67.61458,67.55556,67.7717
67.55556,67.65042,68.25,67.780365
60.125,67.74294,68.333336,67.89818
66.75,67.69392,67.5,67.853775
68.0,67.71127,68.55556,67.915955
68.25,67.73824,67.125,67.95444
66.625,67.75475,68.55556,67.90066
68.125,67.74026,68.875,67.97671
68.125,67.66948,68.0,67.88827
68.625,67.76487,67.666664,68.0068
69.0,67.86288,67.55556,68.06894
69.0,67.87549,60.125,68.06472
67.666664,67.75273,66.75,67.96835
68.625,67.736145,68.0,67.93049
67.125,67.76912,68.25,67.863815
67.5,67.548935,66.625,67.63369
67.22222,67.49012,68.125,67.68497
65.875,67.44312,68.125,67.65636
67.25,67.37519,68.625,67.501976
68.0,67.31648,69.0,67.579544
69.0,67.14472,69.0,67.527466
0.0,67.22078,67.666664,67.596535
0.0,67.27076,68.625,67.75323
0.0,67.28548,67.125,67.91469
0.0,67.292984,67.5,67.893715
0.0,67.393425,67.22222,68.005066
0.0,67.161575,65.875,67.83217
0.0,67.03696,67.25,67.78667
0.0,66.90364,68.0,67.72092
0.0,66.65358,69.0,67.505135
67.0,66.707504,0.0,67.47495
69.375,66.80168,0.0,67.50137
66.77778,66.879814,0.0,67.60711
69.333336,67.38884,0.0,67.45998
68.888885,67.292015,0.0,67.330025
69.25,67.100746,0.0,67.06071
67.75,67.04747,0.0,66.757126
69.0,66.844666,0.0,66.61046
68.875,66.67622,0.0,66.4846
65.75,66.31444,67.0,66.223755
68.111115,66.040794,69.375,65.687004
65.875,65.57552,66.77778,64.920364
68.75,65.74936,69.333336,66.04191
67.44444,66.32041,68.888885,66.65856
66.888885,66.82865,69.25,67.41907
66.875,67.10435,67.75,67.66263
61.77778,67.01168,69.0,67.53049
69.0,67.34672,68.875,67.666336
66.25,67.176765,65.75,67.52261
67.333336,67.19783,68.111115,67.77472
67.625,67.3155,65.875,68.05175
66.125,67.012085,68.75,67.78044
63.75,67.012886,67.44444,67.89631
67.375,66.58707,66.888885,67.53595
67.625,66.79578,66.875,67.77248
65.44444,66.515015,61.77778,67.50308
67.333336,66.34611,69.0,67.34718
65.5,66.32932,66.25,67.29255
60.75,65.82439,67.333336,66.48106
65.25,65.57806,67.625,66.59046
66.333336,65.07212,66.125,66.224976
65.55556,65.058945,63.75,66.29135
68.125,64.96564,67.375,66.309425
67.125,64.86042,67.625,66.23186
66.55556,64.453766,65.44444,65.64427
67.75,64.63202,67.333336,65.66919
69.666664,64.496605,65.5,65.762474
66.375,64.366455,60.75,65.5744
66.888885,64.39637,65.25,65.703735
66.25,64.21548,66.333336,65.583725
60.333332,64.0986,65.55556,65.08177
63.125,63.95017,68.125,64.82951
65.875,64.08501,67.125,65.163994
66.888885,64.123146,66.55556,65.067825
65.25,64.32247,67.75,65.28876
66.333336,64.62237,69.666664,65.47424
68.0,64.80889,66.375,65.56377
56.375,64.82823,66.888885,65.65623
63.875,65.038956,66.25,66.017044
63.25,65.05349,60.333332,66.23915
65.888885,65.26481,63.125,66.1853
63.125,65.33232,65.875,66.213455
61.22222,65.429276,66.888885,65.85698
66.5,65.412964,65.25,65.593445
65.75,65.33233,66.333336,65.70798
68.111115,65.601456,68.0,65.84335
66.0,65.582726,56.375,65.61113
66.125,65.81935,63.875,65.695305
66.75,66.01839,63.25,65.8595
65.44444,65.94618,65.888885,65.62205
63.77778,65.94835,63.125,65.318825
66.875,65.71572,61.22222,65.39898
65.625,65.80747,66.5,65.49795
66.125,65.95397,65.75,65.1754
66.77778,65.7521,68.111115,64.74246
67.71429,66.323166,66.0,65.26958
68.75,66.005066,66.125,65.36088
68.5,66.407814,66.75,65.946304
67.625,66.40564,65.44444,66.0585
68.0,66.79109,63.77778,66.251305
67.55556,66.84552,66.875,66.40472
67.625,66.78023,65.625,66.34932
66.5,66.776825,66.125,66.1744
67.625,66.93557,66.77778,66.37111
67.22222,66.871254,67.71429,66.287186
66.5,66.98795,68.75,66.39845
67.0,67.07557,68.5,66.58908
67.625,67.13662,67.625,66.72509
66.375,67.2711,68.0,67.07416
67.75,67.35837,67.55556,67.2077
68.666664,67.46046,67.625,67.40336
68.375,67.51689,66.5,67.57954
66.85714,67.53635,67.625,67.63583
66.77778,67.51298,67.22222,67.65398
66.333336,67.393974,66.5,67.593895
66.5,67.356346,67.0,67.590675
67.0,67.29785,67.625,67.53301
67.125,67.209,66.375,67.35086
66.5,67.1466,67.75,67.18626
67.77778,67.104164,68.666664,67.17707
66.75,66.83267,68.375,66.94684
65.875,66.7984,66.85714,66.96171
65.25,66.80963,66.77778,67.20383
66.875,66.766846,66.333336,67.25894
66.111115,66.67497,66.5,67.132195
65.666664,66.622375,67.0,67.05655
64.42857,66.5281,67.125,66.92611
66.44444,66.373886,66.5,66.70955
64.125,66.07443,67.77778,66.57922
65.75,65.83402,66.75,66.47628
63.75,65.735985,65.875,66.375145
62.5,65.848724,65.25,66.32118
